name,type,location,address,open_time
中国建设银行(北京中关村分行),银行,"116.325425,39.976025",知春路96号(知春里地铁站A西北口步行280米),
中国工商银行(北京双桥路支行),银行,"116.577778,39.906443",康惠园3号院2号楼1-2楼101号102号1036号,
中国银行(北京通州九棵树支行),银行,"116.658435,39.888520",九棵树中街9号领展购物广场1F层113-1-2,
中国工商银行(北京体育场支行),银行,"116.340210,39.743780",清源街道兴丰北大街二段140号,
北京银行(国际新城支行),银行,"116.680523,39.880389",梨园南街326号,
中国工商银行(八里庄支行),银行,"116.493613,39.915176",朝阳路八里庄西里100号,
7天酒店(北京首都机场二店),酒店,"116.569308,40.068353",天竺镇天柱东路4号润通大厦A座4层,
速8酒店(北京刘家窑地铁站店),酒店,"116.424987,39.857033",南三环横六条甲1号地铁5号线C出口约100米,
北京柚美主题酒店(平谷政府步行街店),酒店,"117.123870,40.142193",新平东路18号,
首都机场国际酒店(豪雅店),酒店,"116.585090,40.078855",首都机场货运路2号综合楼,
7天优品酒店(北京昌平地铁站西关店),酒店,"116.222561,40.218903",城区镇城角西路九号,
速8酒店(北京梨园地铁站店),酒店,"116.669255,39.888901",梨园镇北杨洼小区31号楼,
7天连锁酒店(北京密云鼓楼大街店),酒店,"116.852448,40.375759",鼓楼东大街14-7号,
如家酒店(北京怀柔迎宾路店),酒店,"116.636995,40.320819",迎宾中路31号2-7层(大鸭梨对面),
速8精选酒店(北京朝阳高铁站大悦城店),酒店,"116.516518,39.932133",青年路西里3号院2号楼,
7天连锁酒店(北京通州北关地铁站友谊医院店),酒店,"116.671436,39.928875",潞苑南大街1093号,
北京展航商务宾馆(首都机场店),酒店,"116.569688,40.065800",天柱东路12号,
格林豪泰智选酒店(北京延庆高塔路万达广场店),酒店,"115.980802,40.468386",广兴街72号(延庆县第二小学往北200米),
派酒店(北京昌平地铁站店),酒店,"116.234036,40.214752",昌平镇南环路53号7号楼,
布丁酒店(北京西站店),酒店,"116.313433,39.881940",西三环南路甲6号,
锦江之星旅馆(北京首都机场顺义地铁站店),酒店,"116.656184,40.098877",双平西街甲57号,
7天酒店(北京怀柔店),酒店,"116.629558,40.309606",怀柔镇南关村南华大街18号,
如家酒店(北京顺义中心地铁站店),酒店,"116.658402,40.124479",光明南街14号,
速8酒店(顺义石门地铁店),酒店,"116.640050,40.130167",地铁15号线石门站西北口旁边,
速8酒店(北京首都机场天竺大街店),酒店,"116.571814,40.061381",府前一街34号,
7天优品(北京火车站广渠门外地铁站店),酒店,"116.446267,39.895949",忠实里南街丙6号,
格林豪泰酒店(北京通州友谊医院店),酒店,"116.690227,39.938090",潞苑东路23号,
速8酒店(北京石景山朝阳医院西院店),酒店,"116.205588,39.895978",景阳东街65号院2号楼朝阳医院西院店,
尚客优酒店(北京门头沟同仁医院滨河路店),酒店,"116.108805,39.944104",滨河路18号院京西俱乐部院内,
金泰之家酒店(北京国贸百子湾地铁站店),酒店,"116.499105,39.894483",石门村路1号百子湾西里428号楼1-2层,
亿发商务酒店(北京大兴狼垡东路店),酒店,"116.288201,39.781758",黄村镇狼垡二村武警路商业街69号,
速8优选酒店(北京高米店北地铁站北大医院店),酒店,"116.334745,39.774351",郁花园二里东1门旁,
如家商旅酒店(北京昌平科技园区水屯店),酒店,"116.226128,40.199050",水南路2号楼,
维也纳国际酒店(北京清源路地铁站店),酒店,"116.341483,39.744268",清源路甲1号,
速8酒店(北京房山良乡一店),酒店,"116.150713,39.757816",良乡镇广阳西路21号,
速8酒店(北京西站莲花桥店),酒店,"116.306180,39.892341",吴家场路莲花池西里8号院20号楼方润大厦岁月如歌KTV院内,
速8酒店(北京方庄地铁站肿瘤医院店),酒店,"116.445926,39.867156",左安门外饮马井45号,
晨光饭店,酒店,"116.107213,39.935012",双峪路1号,
99优选酒店(北京回龙观东大街地铁站店),酒店,"116.366390,40.087653",回南路与黄平路交叉口,
派·酒店(首都机场林和开发区店),酒店,"116.662365,40.080781",外环路与通顺路交叉口东南200米,
7天连锁酒店(北京旧宫店),酒店,"116.451938,39.798576",旧宫镇旧桥路12号院15号楼,
新7天酒店北京通州环球临河地铁站店,酒店,"116.677711,39.878311",梨园南小街红绿灯东北角晶紫银海鲜广场旁,
速8酒店(北京双桥店),酒店,"116.602836,39.890497",双桥中路12号院1号楼1层,
非繁城品酒店(北京大兴机场线草桥地铁站店),酒店,"116.351160,39.846221",镇国寺北街草桥欣园二区9号楼(草桥地铁站A西北口步行60米),
速8酒店(北京朝阳路兴隆店),酒店,"116.531524,39.914546",兴隆庄甲8号,
速8酒店(北京昌平地铁站政法大学店),酒店,"116.236664,40.224167",鼓楼东街36号,
嘉利华连锁酒店(北京传媒大学西门店),酒店,"116.550888,39.913582",定福庄西街1号,
格林豪泰(北京顺义新国展店),酒店,"116.558782,40.103196",后沙峪镇裕民大街甲1号,
格林豪泰酒店(北京通州区亦庄次渠地铁站店),酒店,"116.568159,39.805665",次渠西口通马路与嘉创路交叉口东南侧120米,
7天优品酒店(北京十里河地铁站居然之家店),酒店,"116.472239,39.858662",十八里店乡周家庄135号(周家庄地铁站B口步行430米),
速悦酒店(北京次渠地铁站店),酒店,"116.571032,39.802626",台湖镇次二村南6号美达大厦,
7天酒店(北京西客站丽泽桥店),酒店,"116.309505,39.870807",西三环居然之家丽泽桥店南侧蓝源公司院内,
速8酒店(北京潘家园华威南路店),酒店,"116.451363,39.871165",弘善家园304号楼,
7天酒店(科创三街店),酒店,"116.531807,39.812577",亦庄经济开发区科创三街五号,
锦江之星酒店(北京首都国际机场新国展店),酒店,"116.587415,40.062456",天竺镇府前二街1号院14楼,
速8酒店(北京亦庄科创九街店),酒店,"116.565443,39.798019",台湖镇定海园三里9号楼(华联购物中心对面),
7天酒店(北京西站马连道湾子地铁站店),酒店,"116.325889,39.887578",马连道路9-5号(北京市通信管理局对面),
速8精选酒店(北京首都机场新国展店),酒店,"116.557701,40.010644",朝阳区金盏乡金盏嘉园B区3号楼2层20-12号,
速8酒店(北京丰台火车站丰台南路地铁站店),酒店,"116.290772,39.844223",向阳路新华街三里9号楼(近地铁9号线丰台南路站),
北京园博苑酒店,酒店,"116.238305,39.845069",晓月中路晓月苑一里甲1号,
99优选酒店(平西府地铁站店),酒店,"116.344067,40.088020",霍营街道文华路龙回苑小区西门二楼,
锦江之星(北京会议中心鸟巢酒店),酒店,"116.438191,40.025599",红军营村北苑小街8号3号楼,
飘home连锁酒店(北京将台地铁站798艺术区店),酒店,"116.487973,39.970744",将台西路19号院3号楼,
海友酒店(北京鸟巢店),酒店,"116.430683,39.995445",育慧北路8号,
格林豪泰酒店(北京大兴国际机场榆垡镇店),酒店,"116.323369,39.511053",榆垡路与106国道交叉口西北100米,
7天优品Premium(北京首都机场新国展地铁站店),酒店,"116.586674,40.063132",天竺镇府前二街1号院10号楼,
微客酒店(北京南站陶然亭地铁站店),酒店,"116.372752,39.875732",菜市口大街与里仁街交叉口清芷园小区北门12号楼,
格林豪泰快捷酒店(北京天通苑东地铁站店),酒店,"116.437365,40.074989",天通苑东三区商业2号楼13门,
速8酒店(北京大兴机场线草桥地铁店),酒店,"116.350467,39.845624",草桥欣园四区9号楼底商8号速8酒店,
速8酒店(北京管庄地铁站店),酒店,"116.599261,39.913390",朝阳路杨闸环岛西北角东卫城2号,
7天酒店(小汤山物美超市店),酒店,"116.404253,40.176670",小汤山镇大柳树环岛西100米处,
速8精选酒店(北京黄村西大街地铁站店),酒店,"116.325805,39.736060",兴业大街三段32号1幢1-4层,
秋果酒店(北京新国展首都机场店),酒店,"116.585178,40.062211",天竺中街2号,
7天酒店(北京五棵松海淀五路居地铁站店),酒店,"116.269607,39.930263",五孔桥56号1幢,
西柚青年旅宿(北京国展三元桥店),酒店,"116.446144,39.959050",朝阳党校路静安庄1区5号楼东,
锦江之星酒店(北京通州北苑地铁站店),酒店,"116.638369,39.901177",杨庄北街1号广通小区4号楼,
住小叮酒店(北京798艺术区望京南地铁站店),酒店,"116.484381,39.989966",望京万科时代中心E座3层,
潮漫酒店(北京平谷区政府店),酒店,"117.129408,40.140195",旧城街17号楼,
如家酒店(北京西客站北广场店),酒店,"116.317460,39.896550",莲花池东路120-2号北恒大厦6层,
wohkoon者行孙青年酒店(北京国贸SKP店),酒店,"116.476043,39.911178",大望路3号院2号楼(如漫酒店上五楼),
汉庭酒店(北京顺义中心店),酒店,"116.664867,40.133987",金汉绿港家园一区10号楼,
和家宾馆(安贞医院店),酒店,"116.405558,39.963647",安定门外外馆斜街1号,
派酒店(北京石景山游乐园古城地铁站店),酒店,"116.198397,39.913978",八角西街61号,
7天连锁酒店(北京上地西小口地铁站店),酒店,"116.338285,40.041316",车站路西平房1-39号,
布丁酒店(鼓楼大街安德里地铁站店),酒店,"116.395870,39.956199",鼓楼外大街48号(工人日报社北200米),
艺龙海雅酒店(北京回龙观平西府地铁站店),酒店,"116.343192,40.088414",回龙观文华路89号,
米家青年HOSTEL(北京酒仙桥798艺术区店),酒店,"116.498781,39.987157",酒仙桥路2号院内6幢平房607,
wohkoon者行孙青年酒店(北京奥森公园北苑店),酒店,"116.413986,40.032272",天朗园C座3层,
朋朋青年酒店(北京阜通地铁站店),酒店,"116.469326,39.994518",望京西园426号楼111室,
格林豪泰酒店(北京良乡大学城苏庄地铁站店),酒店,"116.120635,39.728938",良乡月华南大街A区10号,
wohkoon者行孙酒店(北京南站草桥店),酒店,"116.362548,39.850249",北甲地路6号院玺萌丽苑7号楼三层,
北京百尚酒店,酒店,"116.545322,39.752983",马驹桥镇辛房路潼关三区百尚生活广场4层,
wohkoon者行孙青年酒店(北京宋家庄地铁站店),酒店,"116.424442,39.843075",榴乡路86号(汇琴购物中心3号门南侧电梯3层),
派柏·云酒店(北京站同仁医院店),酒店,"116.415299,39.896129",兴隆都市馨园五号楼(东兴隆街与五老胡同丁字路口往南100米),
速8酒店(北京顺义牛栏山昌金路店),酒店,"116.657741,40.212590",昌金路7号,
wohkoon者行孙青年酒店(北京国子监安定门地铁站店),酒店,"116.406782,39.945155",车辇店胡同12号院2号楼,
喆啡酒店(北京平谷医院世纪广场店),酒店,"117.102799,40.134244",新平南路231号林荫家园底商,
布丁酒店(北京朝阳高铁站店),酒店,"116.504848,39.916136",十里堡综合楼1层、3-6层,
锦江之星(北京良乡南关地铁站店),酒店,"116.143551,39.723686",良乡镇长虹东路6号(良乡南关地铁站B1南口步行260米),
城市便捷酒店(北京怀柔万达广场店),酒店,"116.630083,40.325415",青春路湖光小区5号,
哲咖酒店(北京北大第一医院绿地缤纷城店),酒店,"116.348318,39.764130",金星路15号,
希岸Deluxe酒店(房山良乡大学城店),酒店,"116.190352,39.740280",辛瓜地路5号院3号楼,
速8精选酒店(北京大兴公安大学店),酒店,"116.364512,39.755366",科苑路30号首座御园三期6号楼底商,
汉庭酒店(北京马甸桥地铁站店),酒店,"116.382666,39.967528","北三环中路18号(马甸桥东南角,距地铁8号线安华桥站600米)",
飘HOME精选酒店(北京西客站店),酒店,"116.340258,39.883745",红居南街北京农机大厦1号48栋,
荣源u格小筑旅馆(北京劲松地铁站店),酒店,"116.452623,39.886236",劲松路1号劲松二区228号楼旁边的红色2层独栋小楼,
7天优品酒店(北京东坝万达广场店),酒店,"116.556438,39.959671",红松路1号院3号楼底商,
米家青年酒店(北京望京798艺术区店),酒店,"116.487825,39.984271",大山子北里35楼1栋,
尚客优酒店(北京新国展机场店),酒店,"116.556000,40.107737",后沙峪镇双裕东路丁1号楼天洋国际大厦1层,
格林豪泰酒店(北京怀柔区雁栖开发区科学城店),酒店,"116.705862,40.325562",北京雁栖经济开发区北房镇46号院3号楼,
汉庭酒店(新平北路57号院店),酒店,"117.107250,40.145971",新平北路57号世纪广场正对面,
宇海酒店,酒店,"116.34945,39.917069",月坛西街甲2号,
锦江之星酒店(北京亦庄荣昌东街地铁站店),酒店,"116.522839,39.777723",大兴区经济技术开发区景园北街2号楼25-1座,
如家华驿精选酒店(北京昌平体育中心店),酒店,"116.221798,40.210923",百百路,
如家华驿酒店(首都机场顺平路店),酒店,"116.614762,40.116996",南法信镇顺平路558号1幢2幢,
wohkoon者行孙汤泉酒店(北京望京SOHO店),酒店,"116.478275,39.990325",阜荣街悠乐汇602号楼2层,
秋果酒店(北京华贸店),酒店,"116.488725,39.912585",慈云里甲1号,
7天优品酒店(北京燕莎三元东桥店),酒店,"116.454750,39.951546",新源街18号京客隆旁边,
